,Workload_Name,Frequency,Voltage,Core_Count,Actual,EPH_0x11:Frequency_A15:Voltage_A15_Squared_Percentage,EPH_0x1b:Frequency_A15:Voltage_A15_Squared_Percentage,EPH_0x50:Frequency_A15:Voltage_A15_Squared_Percentage,EPH_0x14:Frequency_A15:Voltage_A15_Squared_Percentage,EPH_0x19:Frequency_A15:Voltage_A15_Squared_Percentage
1643,cstm_bmp,1400,1.033389262,4,1.823957403,56.86422042,5.55912325,0.061825576,9.875835056,0.008653563
1644,cstm_int,1400,1.038454392,4,2.813333446,30.71815869,17.72639778,1.895068852,31.73869528,0.794391099
1645,cstm_fp,1400,1.039028716,4,2.929969203,29.82136209,18.67844871,1.01030061,32.56019497,0.905825948
1646,lat_ctx_0_18,1400,1.032837838,4,1.698039682,55.0312536,9.131365486,0.969590798,8.081442768,0.144091385
1647,lat_ctx_500_18,1400,1.032768456,4,1.704182087,53.41970505,8.885049927,2.132575259,6.526090751,3.256165457
1648,lat_fs,1400,1.034079392,4,1.949520419,46.21047003,8.561791026,1.75964723,19.63462106,0.743570558
1649,lat_pagefault,1400,1.033048986,4,1.709928318,42.22575759,7.779233596,2.728691553,21.63385183,0.087444767
1650,lat_mem_rd_1_8,1400,1.032776846,4,1.668536785,56.91879511,6.859385201,1.580114604,7.688975722,0.015661254
1651,lat_mem_rd_1_256,1400,1.031943493,4,1.491877582,60.51628991,4.383310897,2.938836752,3.973501458,0.005585237
1652,lat_mem_rd_200_8,1400,1.032592905,4,1.640057899,58.38892682,5.876892345,2.711660032,5.473631775,0.012249464
1653,lat_mem_rd_200_256,1400,1.032083333,4,1.521253565,59.80290547,4.511457305,3.372213528,4.220661722,0.011952692
1654,lat_mem_rd_p4,1400,1.032166667,4,1.557163147,58.88802376,7.080851777,0.067820706,6.332284398,0.00575891
1655,lat_ops,1400,1.033555743,4,1.839734939,46.71448794,13.76288183,0.09485428,16.48336706,0.011852952
1656,lat_proc_fork,1400,1.032592282,4,1.63193806,56.51526549,9.326427865,0.835190498,5.560544433,0.168106646
1657,bw_mem_rd,1400,1.033579932,4,1.772363143,50.61948713,4.430042063,3.243893716,6.343844781,10.51277106
1658,bw_mem_wr,1400,1.032646552,4,1.598983234,52.29134696,2.567587832,2.190293687,4.013642627,13.40932987
1659,bw_mem_cp_200m,1400,1.032238176,4,1.52304525,46.49538391,4.077880429,2.805887627,6.037105056,12.21262612
1660,bw_mem_cp_700m,1400,1.030145548,4,1.134238089,38.54711886,6.184814583,1.875311248,9.80591195,8.107073593
1661,bw_mem_cp_2000m,1400,1.032766667,4,1.60169946,58.46644235,9.631038985,0.217047411,3.163025204,0.177201903
1662,tlb,1400,1.032086149,4,1.510454939,60.33429299,6.830883973,0.095930664,4.010273358,0.031388343
1663,line,1400,1.032466443,4,1.574312416,54.9446616,7.133121297,1.197004554,5.059033316,4.455688171
1664,cache,1400,1.031300676,4,1.348397912,60.61968706,0.864383426,3.893773301,1.054420519,5.670347837
1665,par_mem,1400,1.033367347,4,1.771613068,54.14079651,2.914089375,5.450996506,3.048678206,8.385901454
1666,gcc,1400,1.035295608,4,2.15059298,38.38439709,10.82686872,3.065120691,24.54349963,2.183991437
1667,tar,1400,1.03487931,4,2.101413172,30.00534931,16.1296478,2.952827111,28.62634954,0.324177013
1668,mpeg4_lq_mp,1400,1.027559932,4,0.585378788,15.26839493,4.894722304,1.789325721,9.346448243,3.458394856
1669,par_mem_mp,1400,1.033103742,4,1.750461374,54.26868218,2.976659436,5.185262398,3.11320786,8.420536446
1670,mp_bus_spd,1400,1.037010135,4,2.477499912,39.21887916,14.01209247,6.838614108,17.28449894,2.220843774
1671,mp_bus_spd2,1400,1.037989865,4,2.694219338,36.00555953,14.2195031,5.993600984,22.40895885,2.155139071
1672,mp_dhry,1400,1.031258389,4,1.309500886,25.72364766,14.58969817,1.37957128,25.61368732,0.005386355
1673,mp_mflops,1400,1.028243243,4,0.736535216,28.81202667,9.980850347,0.577243653,0.713328611,1.450980332
1674,mp_lp_neon,1400,1.035287162,4,2.138565453,40.19746733,9.120826886,4.165231546,23.74448316,0.704881947
1675,mp_neon_mflops,1400,1.040263605,4,3.114976415,36.36748312,14.82583913,1.534646766,22.29266191,4.101379163
1676,mp_randmem,1400,1.038372483,4,2.771317403,36.32398341,14.42402512,4.689721025,24.97439526,0.005784367
1677,mp_whets,1400,1.035996622,4,2.321907541,39.67245946,15.27909183,0.037268193,24.83558279,0.003308335
1678,openmp_mem_spd,1400,1.03635906,4,2.44836845,36.74879163,43.52476637,0.121280065,0.798427084,0.002975673
1679,openmp_mflops,1400,1.037466216,4,2.579096027,37.26388692,36.54450489,0.93459254,3.288848212,2.409496754
1680,idle,1600,1.08966443,1,0.466668255,0.905339759,0.18888332,0.064039691,0.546065303,0.008677744
1681,basicmath,1600,1.091423611,1,0.796074542,15.49221769,7.639239792,0.521997266,15.98155154,0.159951636
1682,bitcount,1600,1.093015203,1,1.125151149,21.8458811,16.24841617,0.064944903,19.00105025,0.012711643
1683,qsort,1600,1.091189236,1,0.750843944,14.74006744,6.667379723,0.341427024,11.81816342,0.318959387
1684,susan,1600,1.091582168,1,0.856988853,14.58728828,10.96141388,0.119750087,18.72274252,0.06028364
1685,jpeg_enc,1600,1.093133446,1,1.160506088,21.5839292,13.548868,0.722309717,16.48592639,0.487815715
1686,jpeg_dec,1600,1.090017857,1,0.546124879,5.33060586,1.822925173,0.351091576,3.02270237,0.142481035
1687,typeset,1600,1.092277397,1,1.14756663,24.07212798,9.168925308,1.829589535,15.76311058,0.541338371
1688,dijkstra,1600,1.092255245,1,1.05952428,28.09208135,10.17493013,0.829854052,7.875243754,0.028692734
1689,patricia,1600,1.091522109,1,0.931559687,20.34401616,7.773641916,1.492736095,14.76509379,0.223058967
1690,ispell,1600,1.092440476,1,1.171809435,22.72372793,10.32135513,1.116693295,19.7064607,0.069752309
1691,stringsearch,1600,1.089554196,1,0.502496531,3.237389318,0.79519817,0.192445065,1.841065242,0.06749829
1692,adpcm_c,1600,1.090616438,1,0.721397548,14.85415322,6.345263001,0.855005045,11.42404245,0.347918389
1693,adpcm_d,1600,1.09037415,1,0.61918302,10.93954412,3.529941945,0.723286066,7.364198428,0.394770314
1694,fft,1600,1.091484375,1,0.892802618,18.77970374,7.813799869,0.207508415,15.81119686,0.080851222
1695,h264_hq,1600,1.09072774,1,0.676686274,10.45569348,4.856144113,0.79522626,9.071879409,0.762483776
1696,h264_lq,1600,1.090599315,1,0.654455253,9.697875243,4.405784969,0.797528401,7.950566548,0.789273863
1697,mpeg4_hq,1600,1.09004223,1,0.539018257,4.140254394,1.618400887,0.583595988,3.161656636,0.36666755
1698,mpeg4_lq,1600,1.089788851,1,0.533187331,3.860551496,1.519046241,0.53798279,2.930696713,0.324318296
1699,jpg2000enc,1600,1.092761824,1,1.208288736,24.08883877,10.94537292,2.80990656,16.8533686,1.549396598
1700,dhrystone,1600,1.092989865,1,1.273430196,23.90199697,13.83532321,0.037224315,17.98652536,0.006029783
1701,neon_add,1600,1.09375,1,1.421425243,24.97063936,11.16123703,0.033379037,16.24815867,0.003889566
1702,neon_mul,1600,1.093716443,1,1.421416624,24.98778037,11.09115638,0.032984246,16.14789698,0.003806287
1703,cstm_bmp,1600,1.091689189,1,1.007259243,31.08712331,5.167663941,0.060888915,9.204486194,0.010577542
1704,cstm_int,1600,1.09364094,1,1.332412282,21.57968128,12.76534039,1.355525138,22.88379966,0.487108532
1705,cstm_fp,1600,1.093716216,1,1.382700135,21.17385094,13.68673635,0.678578518,23.97384642,0.554566211
1706,lat_ctx_0_18,1600,1.09191723,1,0.982499459,33.5488932,5.752587635,0.767712253,6.488282199,0.066935076
1707,lat_ctx_500_18,1600,1.092001689,1,1.002250845,32.44656293,6.12766986,1.567626379,4.945845636,1.679602388
1708,lat_fs,1600,1.092204392,1,1.048253264,29.14283913,5.886131284,1.118922227,13.6034719,0.341809021
1709,lat_pagefault,1600,1.097541946,1,2.137667779,40.28701606,6.926007432,2.836070313,19.64615649,0.049480214
1710,lat_mem_rd_1_8,1600,1.092298658,1,1.057713188,35.96738505,4.284236458,1.329807694,6.791728354,0.017691938
1711,lat_mem_rd_1_256,1600,1.091493289,1,0.890084289,33.27557965,2.778793548,3.379542206,2.684037623,0.008905051
1712,lat_mem_rd_200_8,1600,1.091646959,1,0.890390351,33.43211232,3.515671099,1.225765693,3.418920199,0.012272285
1713,lat_mem_rd_200_256,1600,1.091655405,1,0.905390061,33.06659218,2.747095212,3.512411451,2.710218683,0.01185881
1714,lat_mem_rd_p4,1600,1.09664966,1,1.886807122,54.48970402,6.553992616,0.044429525,5.998283416,0.0039698
1715,lat_ops,1600,1.092407718,1,1.00122845,28.7821226,9.146877214,0.089162445,11.36780015,0.014516332
1716,lat_proc_fork,1600,1.091824324,1,0.931655662,33.08776831,5.71689415,0.469323841,4.347819928,0.12664619
1717,bw_mem_rd,1600,1.092542517,1,1.07921768,27.10893842,4.336855552,4.134741764,6.075309062,10.04824166
1718,bw_mem_wr,1600,1.092162162,1,1.002491953,28.79928614,2.574013686,2.114882166,3.939507324,12.26285462
1719,bw_mem_cp_200m,1600,1.092414966,1,1.093326224,27.27333349,2.875388546,3.667776297,5.203460557,13.17856578
1720,bw_mem_cp_700m,1600,1.092594828,1,1.127412862,26.93409606,3.394101032,3.437602186,7.051579084,12.79009813
1721,bw_mem_cp_2000m,1600,1.091510067,1,0.934454872,34.336834,5.852855462,0.233016575,2.633083088,0.566108157
1722,tlb,1600,1.091275338,1,0.856495486,34.29909747,3.93971918,0.065697276,2.587548358,0.021973898
1723,line,1600,1.091543624,1,0.902663872,32.69737932,4.344815031,0.703468454,3.232978684,2.583232891
1724,cache,1600,1.091318027,1,0.846395884,34.16897005,0.625563781,3.105699931,0.874641735,2.517199248
1725,par_mem,1600,1.092297297,1,1.100242047,29.4123006,1.971496426,6.551194239,2.183450006,7.183419102
1726,gcc,1600,1.092736486,1,1.174343554,24.96755005,8.097509618,2.055309991,18.28211462,1.35299172
1727,tar,1600,1.092586207,1,1.096426766,19.40346441,10.53908336,1.958417889,18.83836911,0.230880355
1728,mpeg4_lq_mp,1600,1.09,1,0.540685034,5.008783587,1.625968913,0.576796345,3.229265239,0.960289537
1729,par_mem_mp,1600,1.092364865,1,1.079889534,29.62909051,2.030497824,6.157072416,2.251038096,6.701240782
1730,mp_bus_spd,1600,1.098353041,1,2.318838095,34.80225403,10.98638469,7.187352341,13.51096519,2.318950103
1731,mp_bus_spd2,1600,1.098859797,1,2.455123466,31.473816,12.03330663,5.575577018,18.98155392,2.849157382
1732,mp_dhry,1600,1.093699664,1,1.274682161,27.38936325,8.77262632,1.950245026,15.59755552,0.004810195
1733,mp_mflops,1600,1.090498311,1,0.586607257,10.00923773,3.400564024,0.225015861,0.566958606,0.485091839
1734,mp_lp_neon,1600,1.094924497,1,1.642600664,33.79486522,7.143574941,3.444435964,18.98579963,0.498222323
1735,mp_neon_mflops,1600,1.098099662,1,2.252496831,29.26854586,12.07918921,1.298047593,18.29449767,3.379065746
1736,mp_randmem,1600,1.097030201,1,2.003131087,28.75430577,11.47823992,4.831890079,20.30148726,0.441265212
1737,mp_whets,1600,1.097939189,1,2.134229905,34.07250337,13.38473161,0.034411322,21.71848305,0.003151497
1738,openmp_mem_spd,1600,1.10316723,1,3.175300014,38.88285739,19.41755333,3.456705275,5.762374247,4.020354642
1739,openmp_mflops,1600,1.106812081,1,3.926969872,31.85942289,14.92453758,1.278450448,22.45783915,3.296264764
1740,idle,1600,1.090017123,2,0.472296575,0.877882703,0.184139432,0.062910487,0.530946553,0.010494013
1741,basicmath,1600,1.093503521,2,1.225178486,22.40028826,10.86191063,0.813487795,22.70898674,0.143963905
1742,bitcount,1600,1.096199324,2,1.817384628,26.80263303,20.05272276,0.069828722,23.29558815,0.013759279
1743,qsort,1600,1.093185764,2,1.145798479,23.33241349,10.15330143,0.547136704,17.92675843,0.527156136
1744,susan,1600,1.09460034,2,1.487200156,21.52027887,16.25442417,0.169469817,27.6664615,0.082198985
1745,jpeg_enc,1600,1.096284247,2,1.791481438,27.14995367,16.66995986,0.9166798,20.17142841,0.640527181
1746,jpeg_dec,1600,1.090932971,2,0.628971457,10.31190841,3.37312271,0.747846919,5.410078762,0.195662791
1747,typeset,1600,1.096173986,2,1.776550919,30.7237718,11.07427857,2.217945857,18.98775093,0.77642424
1748,dijkstra,1600,1.095595238,2,1.600309238,36.41907364,12.48280787,1.056695859,9.844187856,0.036313309
1749,patricia,1600,1.09452911,2,1.411541192,27.92251395,10.47721215,2.006221731,19.86887601,0.252577146
1750,ispell,1600,1.096451342,2,1.810337181,29.21107716,11.9697833,1.602078379,23.32204058,0.14565592
1751,stringsearch,1600,1.091019504,2,0.711874213,16.5552122,4.129917208,1.062067046,9.012545718,0.256677117
1752,adpcm_c,1600,1.092464029,2,0.993178266,22.48226468,8.716898488,1.470469155,15.95047905,0.256922236
1753,adpcm_d,1600,1.091857143,2,0.9154854,22.11160508,5.618271348,1.783003572,12.33900329,0.329586886
1754,fft,1600,1.095085616,2,1.514778897,27.47865419,11.3549403,0.289754036,22.85876861,0.08759252
1755,h264_hq,1600,1.092278912,2,0.872176483,16.19274809,7.37798111,1.203638589,13.69673367,1.442400983
1756,h264_lq,1600,1.091921769,2,0.823529633,15.18198109,6.722718911,1.166265909,12.05220183,1.517065577
1757,mpeg4_hq,1600,1.090687919,2,0.601547658,7.725575648,2.726469435,1.022865865,5.200821086,1.370390229
1758,mpeg4_lq,1600,1.090810811,2,0.602117568,7.299177992,2.54746023,0.956621307,4.795231263,1.378926317
1759,jpg2000enc,1600,1.097255068,2,1.902367527,29.54198025,12.8598979,3.463383468,19.99050663,1.750203135
1760,dhrystone,1600,1.097525168,2,2.100544946,28.95354866,16.85770221,0.028706794,21.82798533,0.003897864
1761,neon_add,1600,1.0996875,2,2.379780824,30.2434223,13.56680533,0.025231806,19.68029715,0.003217538
1762,neon_mul,1600,1.098716443,2,2.379587208,30.66652552,13.65881358,0.025911727,19.81524294,0.002802158
1763,cstm_bmp,1600,1.095025338,2,1.508505068,41.15698145,6.173249268,0.061404493,10.93048154,0.010251878
1764,cstm_int,1600,1.09795302,2,2.129977396,25.91828048,15.08055673,1.592651309,27.04545359,0.609446148
1765,cstm_fp,1600,1.098597973,2,2.229751682,25.20460556,15.91170346,0.84606633,27.82336896,0.688353757
1766,lat_ctx_0_18,1600,1.094765101,2,1.472710685,43.75902809,7.347621505,0.950921461,7.71387317,0.091956862
1767,lat_ctx_500_18,1600,1.094847973,2,1.467860581,41.98050616,7.799277687,2.017475992,6.090061933,2.180109844
1768,lat_fs,1600,1.095574324,2,1.600011338,37.1020016,7.20599083,1.429376381,16.64247653,0.51091319
1769,lat_pagefault,1600,1.098708054,2,2.267128919,40.78710048,7.34338775,2.345122202,19.63572851,0.049454575
1770,lat_mem_rd_1_8,1600,1.094366554,2,1.370471223,45.45486334,5.319692114,1.092140261,5.678789161,0.012047593
1771,lat_mem_rd_1_256,1600,1.093808725,2,1.274332302,45.48246635,3.391208898,4.058769439,3.146681085,0.007237383
1772,lat_mem_rd_200_8,1600,1.093800336,2,1.311550034,45.37098755,4.708927596,1.719359238,4.44442149,0.012647483
1773,lat_mem_rd_200_256,1600,1.09379223,2,1.286607054,45.45729441,3.550996118,3.917056578,3.377664666,0.012140004
1774,lat_mem_rd_p4,1600,1.097105705,2,1.975418396,55.20347753,6.650827618,0.060059153,6.078421236,0.004700848
1775,lat_ops,1600,1.094748322,2,1.463258456,37.06292587,11.61585449,0.091316182,14.16526594,0.016703849
1776,lat_proc_fork,1600,1.094315878,2,1.394650662,44.26722328,7.583751246,0.692958073,5.521117685,0.173758872
1777,bw_mem_rd,1600,1.093631757,2,1.314642703,36.44472471,4.973628643,3.056788755,5.108467957,8.661734138
1778,bw_mem_wr,1600,1.094296875,2,1.44771625,40.20515618,2.857617011,2.047978488,4.233080778,12.57459482
1779,bw_mem_cp_200m,1600,1.094828767,2,1.578654493,37.87801888,2.982354614,3.292735622,5.331074622,13.89856322
1780,bw_mem_cp_700m,1600,1.09457483,2,1.482209694,34.78865057,5.955860276,1.669846147,11.54624221,8.068288566
1781,bw_mem_cp_2000m,1600,1.093850671,2,1.312528517,45.65679382,7.733115462,0.135088338,2.501322686,0.06926031
1782,tlb,1600,1.093572635,2,1.250292088,46.84054032,5.37895519,0.076141869,3.330596152,0.024971161
1783,line,1600,1.093901007,2,1.317513128,43.84096432,5.682758172,0.930806542,4.03682637,3.422872247
1784,cache,1600,1.09339527,2,1.152613939,46.75753974,0.727808228,3.755912134,0.909716566,3.666209721
1785,par_mem,1600,1.095280612,2,1.592116667,39.11519576,2.203118898,6.762684291,2.368348633,9.815269829
1786,gcc,1600,1.095929054,2,1.764384074,31.27362675,9.501205882,2.525430591,21.43210918,1.70937804
1787,tar,1600,1.095284483,2,1.648744214,24.45581425,13.23268137,2.435638469,23.51542836,0.267628597
1788,mpeg4_lq_mp,1600,1.090591216,2,0.606943223,9.042221049,2.741501829,0.999602001,5.305329865,1.812352633
1789,par_mem_mp,1600,1.095110544,2,1.58571783,39.36344215,2.204051365,6.808548033,2.360325974,9.600733355
1790,mp_bus_spd,1600,1.101309932,2,2.86928174,36.9639357,12.1423939,5.702900845,14.91943993,3.213859299
1791,mp_bus_spd2,1600,1.10214527,2,3.069483885,34.41370535,11.98832102,5.651233087,18.86286722,2.950087834
1792,mp_dhry,1600,1.096300676,2,1.782095432,27.11014818,12.44849338,2.04986974,21.94313048,0.003887182
1793,mp_mflops,1600,1.090964765,2,0.674823698,16.81887115,5.731336926,0.348270969,0.587162112,0.834627661
1794,mp_lp_neon,1600,1.099863014,2,2.537621911,38.40506238,7.987968896,3.793350799,21.01297564,0.601868625
1795,mp_neon_mflops,1600,1.103648649,2,3.357907851,32.56170124,13.09927924,1.392715695,19.72601847,3.653810606
1796,mp_randmem,1600,1.101342905,2,2.895632534,32.21141511,12.48608062,5.228177954,21.96505497,0.13142701
1797,mp_whets,1600,1.1013,2,2.907618673,35.44444978,13.90721083,0.030389458,25.39152448,0.002891484
1798,openmp_mem_spd,1600,1.103435374,2,3.307977204,37.73017504,25.16314418,2.42292508,4.82637644,3.273103947
1799,openmp_mflops,1600,1.106040268,2,3.835704577,32.70560204,22.56573286,1.031688602,15.86361475,2.653021279
1800,idle,1600,1.08988255,3,0.477163691,0.966212647,0.203406266,0.069340608,0.583216639,0.010473819
1801,basicmath,1600,1.094904514,3,1.543446451,25.20700264,12.05173125,0.903963955,25.09039416,0.126298995
1802,bitcount,1600,1.099535473,3,2.465027149,28.80085721,21.59722916,0.071513123,25.04064177,0.013667255
1803,qsort,1600,1.094201389,3,1.401246792,27.50659324,11.4745303,0.603282065,20.19398148,0.661068429
1804,susan,1600,1.092587413,3,0.980254469,17.02695768,12.77190976,0.14639345,21.76635073,0.064158072
1805,jpeg_enc,1600,1.098612069,3,2.245284648,28.89998623,17.64956681,0.987245981,21.23357396,0.775338734
1806,jpeg_dec,1600,1.090933099,3,0.640443141,12.25613658,4.080609791,0.905158366,6.402160968,0.214066091
1807,typeset,1600,1.098732877,3,2.332206514,34.77884377,11.46713586,2.301837784,19.63844241,0.933096873
1808,dijkstra,1600,1.097651007,3,2.116540195,41.4236323,13.30149099,1.087037047,10.31036392,0.035707258
1809,patricia,1600,1.096998299,3,1.942597714,31.9536909,11.66364849,2.191567283,22.09010169,0.26443443
1810,ispell,1600,1.098674497,3,2.31591406,32.71878171,12.29890033,1.669223613,24.13005335,0.382858893
1811,stringsearch,1600,1.09025,3,0.549366848,7.658602489,1.818615391,0.496322687,4.002059783,0.108824167
1812,adpcm_c,1600,1.094784483,3,1.518865262,31.30795547,10.15325535,2.003677136,19.6698586,0.306769585
1813,adpcm_d,1600,1.09277027,3,1.05163802,26.51565071,6.383200734,2.118812804,14.31921751,0.270203559
1814,fft,1600,1.097215517,3,2.000434297,31.15211776,12.3579297,0.316105852,24.8998293,0.091997717
1815,h264_hq,1600,1.092891156,3,1.104415027,20.53835449,8.995486025,1.550481204,16.66842519,1.826305839
1816,h264_lq,1600,1.0925,3,1.036126669,19.70219788,8.3635437,1.603993918,14.9537722,1.961801452
1817,mpeg4_hq,1600,1.090785473,3,0.673715439,10.77297057,3.668626828,1.327419466,6.931175836,2.206018688
1818,mpeg4_lq,1600,1.090704698,3,0.667816007,11.05831674,3.445548703,1.256447118,6.398938301,2.193274534
1819,jpg2000enc,1600,1.099577703,3,2.477837872,32.9084182,13.38625478,3.893899811,20.86918781,1.725045815
1820,dhrystone,1600,1.101409396,3,2.940306349,31.2556744,18.21920713,0.026969573,23.56476161,0.003483093
1821,neon_add,1600,1.103597973,3,3.367217709,33.05575103,14.83915114,0.022168935,21.5001964,0.002174262
1822,neon_mul,1600,1.103649329,3,3.377953175,33.07585605,14.74544654,0.022152077,21.36515673,0.002113155
1823,cstm_bmp,1600,1.096967905,3,1.973781054,48.45378028,5.71641643,0.057897198,10.15080865,0.008994827
1824,cstm_int,1600,1.101451342,3,2.911951812,27.96891951,16.09943367,1.674025505,28.82494869,0.695091667
1825,cstm_fp,1600,1.102280405,3,3.061163095,27.12550027,16.95148678,0.904529223,29.58815186,0.782574968
1826,lat_ctx_0_18,1600,1.096266779,3,1.848991678,49.20664347,8.063657582,0.967392998,7.532775298,0.10495067
1827,lat_ctx_500_18,1600,1.096283784,3,1.867037905,47.74625563,8.300657285,2.039994798,6.09686377,2.502464325
1828,lat_fs,1600,1.097466216,3,2.084233696,41.58575643,7.745695568,1.571069432,17.87764992,0.623487327
1829,lat_pagefault,1600,1.097857143,3,2.19274815,40.55071602,7.181009761,2.694678961,19.71436481,0.078413402
1830,lat_mem_rd_1_8,1600,1.095578859,3,1.734779685,51.88098556,5.318596723,2.189315065,4.94486846,0.007922648
1831,lat_mem_rd_1_256,1600,1.095145161,3,1.654123723,53.48972092,3.828108756,3.625451417,3.502731054,0.007272371
1832,lat_mem_rd_200_8,1600,1.095209732,3,1.717490141,52.13297598,5.400564293,1.900547737,5.022162209,0.012500985
1833,lat_mem_rd_200_256,1600,1.095034965,3,1.643325063,53.26279576,4.093833615,3.248212221,3.826750974,0.012759862
1834,lat_mem_rd_p4,1600,1.097315436,3,2.02141196,55.75796913,6.701194819,0.040765738,5.983734568,0.00449809
1835,lat_ops,1600,1.096937919,3,1.982067416,41.93489008,12.79414768,0.096178032,15.37849659,0.018038222
1836,lat_proc_fork,1600,1.095981544,3,1.786172785,50.35643124,8.29283152,0.768114486,5.237844801,0.142113586
1837,bw_mem_rd,1600,1.097210884,3,1.977488129,44.30431422,4.371309065,3.228450367,6.029474702,10.28627651
1838,bw_mem_wr,1600,1.09611014,3,1.789263336,46.86063005,2.650756659,1.971577303,3.942611574,12.19752895
1839,bw_mem_cp_200m,1600,1.09702911,3,1.994152178,45.04130554,2.835576119,2.758928939,5.008568015,12.4304672
1840,bw_mem_cp_700m,1600,1.097346014,3,1.990889116,42.11662658,7.225673153,0.684142382,13.86503913,4.936845886
1841,bw_mem_cp_2000m,1600,1.09534396,3,1.683500268,52.49766813,8.630316092,0.152891243,2.179247143,0.042136577
1842,tlb,1600,1.095168919,3,1.611043919,53.58934784,6.041885489,0.081198456,3.586163123,0.025717355
1843,line,1600,1.095506757,3,1.701566169,50.11703999,6.32901478,1.01385779,4.332981273,3.77208184
1844,cache,1600,1.094848993,3,1.504955074,53.52811739,0.855020586,4.825251436,1.028706465,3.775206892
1845,par_mem,1600,1.097091837,3,1.965283327,46.59799163,2.477565173,5.826600766,2.599418653,8.592685522
1846,gcc,1600,1.09835034,3,2.232648313,34.49606884,9.911857153,2.738279472,22.39781824,1.913113493
1847,tar,1600,1.098767857,3,2.281290979,26.67686553,14.58081525,2.645630472,25.81347543,0.297453669
1848,mpeg4_lq_mp,1600,1.091071429,3,0.666864354,11.53627017,3.621250351,1.298340337,6.941030849,2.509536254
1849,par_mem_mp,1600,1.097851027,3,2.121604993,46.84471728,3.415044245,5.322472523,4.760571271,7.652408139
1850,mp_bus_spd,1600,1.103099662,3,3.180834905,35.97732439,13.87314479,5.428225193,17.00799724,2.162675947
1851,mp_bus_spd2,1600,1.103826014,3,3.344774466,35.49346129,11.42260234,6.723862679,18.02000962,2.489482707
1852,mp_dhry,1600,1.098305369,3,2.193656295,26.8274327,14.64402331,1.572327999,25.66050662,0.003562081
1853,mp_mflops,1600,1.0915625,3,0.794965608,22.0225064,7.550495375,0.462624679,0.616342158,1.090518492
1854,mp_lp_neon,1600,1.100168919,3,2.687342527,38.69455557,8.181164451,3.890636367,21.57473286,0.634996302
1855,mp_neon_mflops,1600,1.106317114,3,3.882531678,33.29050005,13.37167729,1.419213301,20.07391574,3.722918292
1856,mp_randmem,1600,1.104400338,3,3.506685534,34.3516694,11.75944654,6.630142147,20.76263861,0.007528163
1857,mp_whets,1600,1.101494932,3,2.929469074,37.4751598,14.40564847,0.033001032,22.53446135,0.00307542
1858,openmp_mem_spd,1600,1.103548658,3,3.260226362,34.40702046,40.6545781,0.116830654,0.750163408,0.002639387
1859,openmp_mflops,1600,1.105100671,3,3.615698074,33.63218779,29.94074201,0.767729302,8.990189893,1.864268095
1860,idle,1600,1.090025338,4,0.472280527,0.914376869,0.190002011,0.065942994,0.547632831,0.008311985
1861,basicmath,1600,1.096728188,4,1.900827128,27.14637205,13.04558376,0.925083744,27.01953504,0.116233051
1862,bitcount,1600,1.102711149,4,3.114071264,29.83440609,22.38837312,0.07027565,25.9748741,0.013158602
1863,qsort,1600,1.096669521,4,1.859826336,31.45756061,12.19695264,0.639292137,21.45336299,0.747037287
1864,susan,1600,1.098538851,4,2.26228927,24.21855838,18.41261127,0.181650918,31.2513607,0.086491825
1865,jpeg_enc,1600,1.101815068,4,2.925463589,30.64813958,18.69908167,1.068398365,22.43633114,0.93901106
1866,jpeg_dec,1600,1.091054965,4,0.705935511,14.57512928,4.886586794,1.098920998,7.593255112,0.23303691
1867,typeset,1600,1.101284014,4,2.864980143,38.10101268,11.58478396,2.34162691,19.82849205,1.076174867
1868,dijkstra,1600,1.099626736,4,2.595923285,45.41658954,13.18377259,1.098510589,10.28215005,0.036098012
1869,patricia,1600,1.098133562,4,2.217407712,33.68874805,11.79874407,2.213670958,22.27929046,0.259394622
1870,ispell,1600,1.101040268,4,2.829677987,35.07701704,12.21892999,1.733515266,24.15576382,0.5948196
1871,stringsearch,1600,1.09118007,4,0.794745259,21.42201055,5.035929277,1.393441859,10.63713344,0.280859294
1872,adpcm_c,1600,1.09572695,4,1.710751007,33.00310282,10.53773857,2.098740267,20.49338475,0.31970927
1873,adpcm_d,1600,1.093515625,4,1.278576722,29.23857817,7.649893359,2.158623995,16.66985369,0.358926562
1874,fft,1600,1.09865,4,2.339833984,33.59120905,12.4470097,0.35043544,25.00193417,0.115881958
1875,h264_hq,1600,1.093933566,4,1.253174797,23.53256984,10.09674978,1.611039693,18.68924789,2.094586698
1876,h264_lq,1600,1.093515101,4,1.193071799,22.60360373,9.411154104,1.636522181,16.8096843,2.273209607
1877,mpeg4_hq,1600,1.091318027,4,0.756255,14.98782001,4.298936288,1.577433462,8.083828225,2.679420735
1878,mpeg4_lq,1600,1.091215753,4,0.749859829,14.58746493,4.060961049,1.534878856,7.500569273,2.744858085
1879,jpg2000enc,1600,1.100991667,4,2.84635068,35.28312365,13.20248235,4.348238865,20.24703301,1.928435335
1880,dhrystone,1600,1.106045918,4,3.774464374,32.22741478,18.80087734,0.024181202,24.30055081,0.002838366
1881,neon_add,1600,1.109248311,4,4.410702743,33.98279241,15.26397076,0.018468617,22.09756543,0.001675648
1882,neon_mul,1600,1.10897651,4,4.395468141,34.15371041,15.23633987,0.018253806,22.05708556,0.001527052
